country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Hungary,HU,2020-W42,national,HU,Hungary,8931,69935,9769526,715.8484455,12.77042968,TESSy
Hungary,HU,2020-W43,national,HU,Hungary,13797,86306,9769526,883.4205467,15.98614233,TESSy
Hungary,HU,2020-W44,national,HU,Hungary,21208,107033,9769526,1095.580277,19.81444975,TESSy
Hungary,HU,2020-W45,national,HU,Hungary,32004,128028,9769526,1310.483231,24.99765676,TESSy
Hungary,HU,2020-W46,national,HU,Hungary,32677,140824,9769526,1441.46195,23.20414134,TESSy
Hungary,HU,2020-W47,national,HU,Hungary,30498,151935,9769526,1555.193159,20.07305756,TESSy
Hungary,HU,2020-W48,national,HU,Hungary,39173,184241,9769526,1885.874504,21.26182554,TESSy
Hungary,HU,2020-W50,national,HU,Hungary,29698,171128,9769526,1751.651001,17.35426114,TESSy
Hungary,HU,2020-W51,national,HU,Hungary,21255,145292,9769526,1487.196001,14.62916059,TESSy
Hungary,HU,2020-W52,national,HU,Hungary,11534,96262,9769526,985.329278,11.98188278,TESSy
Hungary,HU,2020-W53,national,HU,Hungary,12180,85129,9769526,871.3728793,14.30769773,TESSy
Hungary,HU,2021-W01,national,HU,Hungary,14805,131216,9769526,1343.115316,11.28292281,TESSy
Hungary,HU,2021-W02,national,HU,Hungary,9047,111022,9769526,1136.411326,8.148835366,TESSy
Hungary,HU,2021-W03,national,HU,Hungary,7713,98519,9769526,1008.431729,7.828946701,TESSy
Hungary,HU,2021-W04,national,HU,Hungary,8290,109018,9769526,1115.89856,7.60424884,TESSy
Hungary,HU,2021-W05,national,HU,Hungary,8944,104432,9769526,1068.956672,8.564424697,TESSy
Hungary,HU,2021-W06,national,HU,Hungary,11173,112875,9769526,1155.37847,9.898560354,TESSy
Hungary,HU,2021-W07,national,HU,Hungary,16714,131079,9769526,1341.712996,12.75108904,TESSy
Hungary,HU,2021-W08,national,HU,Hungary,27374,161036,9769526,1648.350186,16.99868352,TESSy
Hungary,HU,2021-W09,national,HU,Hungary,35792,193941,9769526,1985.162842,18.45509717,TESSy
Hungary,HU,2021-W10,national,HU,Hungary,55481,229902,9769526,2353.256443,24.13245644,TESSy
Hungary,HU,2021-W11,national,HU,Hungary,56441,210890,9769526,2158.6513,26.7632415,TESSy
Hungary,HU,2021-W12,national,HU,Hungary,60477,242638,9769526,2483.621007,24.92478507,TESSy
Hungary,HU,2021-W13,national,HU,Hungary,48756,214246,9769526,2193.003018,22.75701763,TESSy
Hungary,HU,2021-W14,national,HU,Hungary,35412,188957,9769526,1934.147061,18.74077171,TESSy
Hungary,HU,2021-W15,national,HU,Hungary,27952,182984,9769526,1873.007964,15.27565252,TESSy
Hungary,HU,2021-W16,national,HU,Hungary,18283,153105,9769526,1567.169175,11.94147807,TESSy
Hungary,HU,2021-W17,national,HU,Hungary,12716,132502,9769526,1356.278698,9.596836274,TESSy
Hungary,HU,2021-W18,national,HU,Hungary,8275,109052,9769526,1116.246581,7.588123097,TESSy
Hungary,HU,2021-W19,national,HU,Hungary,6197,110235,9769526,1128.355664,5.621626525,TESSy
Hungary,HU,2021-W20,national,HU,Hungary,3773,94964,9769526,972.0430653,3.973084537,TESSy
Hungary,HU,2021-W21,national,HU,Hungary,2192,80857,9769526,827.6450669,2.710958853,TESSy
Hungary,HU,2021-W22,national,HU,Hungary,1551,92018,9769526,941.8880711,1.685539786,TESSy
Hungary,HU,2021-W23,national,HU,Hungary,956,74304,9769526,760.5691412,1.286606374,TESSy
Hungary,HU,2021-W24,national,HU,Hungary,585,67318,9769526,689.061066,0.869009775,TESSy
Hungary,HU,2021-W25,national,HU,Hungary,412,58054,9769526,594.2355852,0.709684087,TESSy
Hungary,HU,2021-W26,national,HU,Hungary,220,47655,9769526,487.7923453,0.461651453,TESSy
Hungary,HU,2021-W27,national,HU,Hungary,277,46695,9769526,477.9658706,0.593211265,TESSy
Hungary,HU,2021-W28,national,HU,Hungary,325,46357,9769526,474.5061326,0.701080743,TESSy
Hungary,HU,2021-W29,national,HU,Hungary,398,46676,9769526,477.7713883,0.852686606,TESSy
Hungary,HU,2021-W30,national,HU,Hungary,384,46701,9769526,478.0272861,0.8222522,TESSy
Hungary,HU,2021-W31,national,HU,Hungary,365,46882,9769526,479.879986,0.778550403,TESSy
Hungary,HU,2021-W32,national,HU,Hungary,493,50054,9769526,512.3482961,0.984936269,TESSy
Hungary,HU,2021-W33,national,HU,Hungary,617,53730,9769526,549.9755055,1.148334264,TESSy
Hungary,HU,2021-W34,national,HU,Hungary,1106,64527,9769526,660.492638,1.714011189,TESSy
Hungary,HU,2021-W35,national,HU,Hungary,1461,70748,9769526,724.1702412,2.065076045,TESSy
Hungary,HU,2021-W36,national,HU,Hungary,1917,81769,9769526,836.9802179,2.34440925,TESSy
Hungary,HU,2021-W37,national,HU,Hungary,2626,95886,9769526,981.4805754,2.738668836,TESSy
Hungary,HU,2021-W38,national,HU,Hungary,3029,92131,9769526,943.0447291,3.287709891,TESSy
Hungary,HU,2021-W39,national,HU,Hungary,3616,82171,9769526,841.0950542,4.40057928,TESSy
Hungary,HU,2021-W40,national,HU,Hungary,4581,91514,9769526,936.7291719,5.005791464,TESSy
Hungary,HU,2021-W41,national,HU,Hungary,6932,100651,9769526,1030.254692,6.887164559,TESSy
Hungary,HU,2021-W42,national,HU,Hungary,14123,117843,9769526,1206.230476,11.98458967,TESSy
Hungary,HU,2021-W43,national,HU,Hungary,24117,149453,9769526,1529.787627,16.1368457,TESSy
Hungary,HU,2021-W44,national,HU,Hungary,35368,175672,9769526,1798.162981,20.13297509,TESSy
Hungary,HU,2021-W45,national,HU,Hungary,50847,226935,9769526,2322.886494,22.40597528,TESSy
Hungary,HU,2021-W46,national,HU,Hungary,64853,279344,9769526,2859.340361,23.2161779,TESSy
Hungary,HU,2021-W47,national,HU,Hungary,71021,289125,9769526,2959.457808,24.56411587,TESSy
Hungary,HU,2021-W48,national,HU,Hungary,60850,243304,9769526,2490.438124,25.0098642,TESSy
Hungary,HU,2021-W49,national,HU,Hungary,41371,187183,9769526,1915.988555,22.10190028,TESSy
Iceland,IS,2020-W09,national,IS,Iceland,7,90,364134,24.71617591,7.777777778,Country website
Iceland,IS,2020-W10,national,IS,Iceland,53,388,364134,106.5541806,13.65979381,Country website
Iceland,IS,2020-W11,national,IS,Iceland,117,2424,364134,665.6890046,4.826732673,Country website
Iceland,IS,2020-W12,national,IS,Iceland,461,7358,364134,2020.684693,6.265289481,Country website
Iceland,IS,2020-W13,national,IS,Iceland,509,6183,364134,1698.001285,8.232249717,Country website
Iceland,IS,2020-W14,national,IS,Iceland,440,11396,364134,3129.617119,3.861003861,Country website
Iceland,IS,2020-W15,national,IS,Iceland,135,7608,364134,2089.340737,1.77444795,Country website
Iceland,IS,2020-W16,national,IS,Iceland,53,7655,364134,2102.248074,0.692357936,Country website
Iceland,IS,2020-W17,national,IS,Iceland,16,3234,364134,888.1345878,0.494743352,Country website
Iceland,IS,2020-W18,national,IS,Iceland,7,4100,364134,1125.959125,0.170731707,Country website
Iceland,IS,2020-W19,national,IS,Iceland,2,3736,364134,1025.995925,0.053533191,Country website
Iceland,IS,2020-W20,national,IS,Iceland,1,2669,364134,732.9719279,0.037467216,Country website
Iceland,IS,2020-W21,national,IS,Iceland,2,1974,364134,542.108125,0.101317123,Country website
Iceland,IS,2020-W22,national,IS,Iceland,2,2282,364134,626.6923715,0.087642419,Country website
Iceland,IS,2020-W23,national,IS,Iceland,1,1664,364134,456.9746302,0.060096154,Country website
Iceland,IS,2020-W24,national,IS,Iceland,2,396,364134,108.751174,0.505050505,Country website
Iceland,IS,2020-W25,national,IS,Iceland,5,5992,364134,1645.548067,0.083444593,Country website
Iceland,IS,2020-W26,national,IS,Iceland,6,7964,364134,2187.106944,0.075339026,Country website
Iceland,IS,2020-W27,national,IS,Iceland,9,12670,364134,3479.48832,0.071033938,Country website
Iceland,IS,2020-W28,national,IS,Iceland,3,12904,364134,3543.750378,0.023248605,Country website
Iceland,IS,2020-W29,national,IS,Iceland,6,11684,364134,3208.708882,0.051352277,Country website
Iceland,IS,2020-W30,national,IS,Iceland,16,11090,364134,3045.582121,0.144274121,Country website
Iceland,IS,2020-W31,national,IS,Iceland,59,16711,364134,4589.244619,0.353060858,Country website
Iceland,IS,2020-W32,national,IS,Iceland,47,19545,364134,5367.529536,0.240470709,Country website
Iceland,IS,2020-W33,national,IS,Iceland,54,21805,364134,5988.180175,0.247649622,Country website
Iceland,IS,2020-W34,national,IS,Iceland,55,17467,364134,4796.860496,0.314879487,Country website
Iceland,IS,2020-W35,national,IS,Iceland,41,14569,364134,4000.999632,0.281419452,Country website
Iceland,IS,2020-W36,national,IS,Iceland,32,11749,364134,3226.559453,0.272363605,Country website
Iceland,IS,2020-W37,national,IS,Iceland,25,9456,364134,2596.846216,0.264382403,Country website
Iceland,IS,2020-W38,national,IS,Iceland,212,17068,364134,4687.28545,1.242090462,Country website
Iceland,IS,2020-W39,national,IS,Iceland,280,21134,364134,5803.907353,1.324879341,Country website
Iceland,IS,2020-W40,national,IS,Iceland,321,14175,364134,3892.797706,2.264550265,TESSy
Iceland,IS,2020-W41,national,IS,Iceland,603,21127,364134,5801.984984,2.854167653,TESSy
Iceland,IS,2020-W42,national,IS,Iceland,532,13780,364134,3784.321156,3.860667634,TESSy
Iceland,IS,2020-W43,national,IS,Iceland,397,10411,364134,2859.112305,3.813274421,TESSy
Iceland,IS,2020-W44,national,IS,Iceland,408,12691,364134,3485.255428,3.214876684,TESSy
Iceland,IS,2020-W45,national,IS,Iceland,174,9613,364134,2639.962212,1.810048892,TESSy
Iceland,IS,2020-W46,national,IS,Iceland,108,8190,364134,2249.172008,1.318681319,TESSy
Iceland,IS,2020-W47,national,IS,Iceland,80,7025,364134,1929.234842,1.138790036,TESSy
Iceland,IS,2020-W48,national,IS,Iceland,107,7276,364134,1998.16551,1.470588235,TESSy
Iceland,IS,2020-W49,national,IS,Iceland,105,9406,364134,2583.115007,1.116308739,TESSy
Iceland,IS,2020-W50,national,IS,Iceland,64,9183,364134,2521.873816,0.696939998,TESSy
Iceland,IS,2020-W51,national,IS,Iceland,89,12654,364134,3475.094333,0.703334914,TESSy
Iceland,IS,2020-W52,national,IS,Iceland,82,10137,364134,2783.86528,0.808917826,TESSy
Iceland,IS,2020-W53,national,IS,Iceland,73,9186,364134,2522.697688,0.794687568,TESSy
Iceland,IS,2021-W01,national,IS,Iceland,102,11129,364134,3056.292464,0.916524396,TESSy
Iceland,IS,2021-W02,national,IS,Iceland,70,9664,364134,2653.968045,0.724337748,TESSy
Iceland,IS,2021-W03,national,IS,Iceland,19,7239,364134,1988.004416,0.262467192,TESSy
Iceland,IS,2021-W04,national,IS,Iceland,22,8406,364134,2308.49083,0.261717821,TESSy
Iceland,IS,2021-W05,national,IS,Iceland,12,7051,364134,1936.375071,0.170188626,TESSy
Iceland,IS,2021-W06,national,IS,Iceland,15,6062,364134,1664.77176,0.247443088,TESSy
Iceland,IS,2021-W07,national,IS,Iceland,10,5545,364134,1522.79106,0.180342651,TESSy
Iceland,IS,2021-W08,national,IS,Iceland,10,5422,364134,1489.012287,0.184433788,TESSy
Iceland,IS,2021-W09,national,IS,Iceland,11,4854,364134,1333.025754,0.226617223,TESSy
Iceland,IS,2021-W10,national,IS,Iceland,19,9560,364134,2625.40713,0.19874477,TESSy
Iceland,IS,2021-W11,national,IS,Iceland,38,7064,364134,1939.945185,0.537938845,TESSy
Iceland,IS,2021-W12,national,IS,Iceland,61,15255,364134,4189.391817,0.399868895,TESSy
Iceland,IS,2021-W13,national,IS,Iceland,50,12502,364134,3433.351459,0.39993601,TESSy
Iceland,IS,2021-W14,national,IS,Iceland,34,11529,364134,3166.142134,0.294908492,TESSy
Iceland,IS,2021-W15,national,IS,Iceland,62,10246,364134,2813.799316,0.605114191,TESSy
Iceland,IS,2021-W16,national,IS,Iceland,65,18402,364134,5053.634102,0.353222476,TESSy
Iceland,IS,2021-W17,national,IS,Iceland,54,14029,364134,3852.702577,0.384916958,TESSy
Iceland,IS,2021-W18,national,IS,Iceland,35,12865,364134,3533.040035,0.272055966,TESSy
Iceland,IS,2021-W19,national,IS,Iceland,30,13770,364134,3781.574915,0.217864924,TESSy
Iceland,IS,2021-W20,national,IS,Iceland,7,16136,364134,4431.335717,0.043381259,TESSy
Iceland,IS,2021-W21,national,IS,Iceland,30,18932,364134,5199.184915,0.158461864,TESSy
Iceland,IS,2021-W22,national,IS,Iceland,28,22594,364134,6204.858651,0.123926706,TESSy
Iceland,IS,2021-W23,national,IS,Iceland,11,23782,364134,6531.112173,0.046253469,TESSy
Iceland,IS,2021-W24,national,IS,Iceland,10,25978,364134,7134.186865,0.03849411,TESSy
Iceland,IS,2021-W25,national,IS,Iceland,17,22663,364134,6223.807719,0.075012134,TESSy
Iceland,IS,2021-W26,national,IS,Iceland,16,18484,364134,5076.153284,0.08656135,TESSy
Iceland,IS,2021-W27,national,IS,Iceland,25,12319,364134,3383.095234,0.20293855,TESSy
Iceland,IS,2021-W28,national,IS,Iceland,99,14115,364134,3876.320256,0.701381509,TESSy
Iceland,IS,2021-W29,national,IS,Iceland,519,23920,364134,6569.010309,2.169732441,TESSy
Iceland,IS,2021-W30,national,IS,Iceland,815,31585,364134,8674.004625,2.580338768,TESSy
Iceland,IS,2021-W31,national,IS,Iceland,776,27256,364134,7485.156563,2.847079542,TESSy
Iceland,IS,2021-W32,national,IS,Iceland,680,23115,364134,6347.937847,2.941812676,TESSy
Iceland,IS,2021-W33,national,IS,Iceland,605,27598,364134,7579.078032,2.19218784,TESSy
Iceland,IS,2021-W34,national,IS,Iceland,525,19851,364134,5451.564534,2.644703038,TESSy
Iceland,IS,2021-W35,national,IS,Iceland,355,25790,364134,7082.55752,1.37650252,TESSy
Iceland,IS,2021-W36,national,IS,Iceland,219,19543,364134,5366.980287,1.120605844,TESSy
Iceland,IS,2021-W37,national,IS,Iceland,189,17734,364134,4870.185152,1.065749408,TESSy
Iceland,IS,2021-W38,national,IS,Iceland,251,17356,364134,4766.377213,1.446185757,TESSy
Iceland,IS,2021-W39,national,IS,Iceland,235,18744,364134,5147.55557,1.253734528,TESSy
Iceland,IS,2021-W40,national,IS,Iceland,285,17763,364134,4878.149253,1.604458706,TESSy
Iceland,IS,2021-W41,national,IS,Iceland,373,17323,364134,4757.314615,2.153206719,TESSy
Iceland,IS,2021-W42,national,IS,Iceland,525,19043,364134,5229.668199,2.756918553,TESSy
Iceland,IS,2021-W43,national,IS,Iceland,601,22998,364134,6315.806818,2.613270719,TESSy
Iceland,IS,2021-W44,national,IS,Iceland,827,23514,364134,6457.512894,3.51705367,TESSy
Iceland,IS,2021-W45,national,IS,Iceland,1175,27974,364134,7682.336722,4.200328877,TESSy
Iceland,IS,2021-W46,national,IS,Iceland,1058,25511,364134,7005.937375,4.147230606,TESSy
Iceland,IS,2021-W47,national,IS,Iceland,975,23500,364134,6453.668155,4.14893617,TESSy
Iceland,IS,2021-W48,national,IS,Iceland,868,21354,364134,5864.324672,4.064812213,TESSy
Iceland,IS,2021-W49,national,IS,Iceland,901,24051,364134,6604.986077,3.746205979,TESSy
Ireland,IE,2020-W05,national,IE,Ireland,0,1,4964440,0.020143259,0,TESSy
Ireland,IE,2020-W06,national,IE,Ireland,0,118,4964440,2.376904545,0,TESSy
Ireland,IE,2020-W07,national,IE,Ireland,0,58,4964440,1.168309014,0,TESSy
Ireland,IE,2020-W08,national,IE,Ireland,0,19,4964440,0.382721918,0,TESSy
Ireland,IE,2020-W09,national,IE,Ireland,0,306,4964440,6.16383721,0,TESSy
Ireland,IE,2020-W10,national,IE,Ireland,18,1288,4964440,25.94451741,1.397515528,TESSy
Ireland,IE,2020-W11,national,IE,Ireland,152,4032,4964440,81.21761971,3.76984127,TESSy
Ireland,IE,2020-W12,national,IE,Ireland,781,9377,4964440,188.8833383,8.328889837,TESSy
Ireland,IE,2020-W13,national,IE,Ireland,1689,14365,4964440,289.3579135,11.75774452,TESSy
Ireland,IE,2020-W14,national,IE,Ireland,2885,18566,4964440,373.9797439,15.5391576,TESSy
Ireland,IE,2020-W15,national,IE,Ireland,4727,39166,4964440,788.9308764,12.0691416,TESSy
Ireland,IE,2020-W16,national,IE,Ireland,4971,22236,4964440,447.9055039,22.3556395,TESSy
Ireland,IE,2020-W17,national,IE,Ireland,3900,37192,4964440,749.1680834,10.48612605,TESSy
Ireland,IE,2020-W18,national,IE,Ireland,2339,60626,4964440,1221.205211,3.858080691,TESSy
Ireland,IE,2020-W19,national,IE,Ireland,1453,45780,4964440,922.1583905,3.173875055,TESSy
Ireland,IE,2020-W20,national,IE,Ireland,1124,39476,4964440,795.1752866,2.847299625,TESSy
Ireland,IE,2020-W21,national,IE,Ireland,481,30003,4964440,604.3581955,1.603173016,TESSy
Ireland,IE,2020-W22,national,IE,Ireland,445,24309,4964440,489.6624796,1.830597721,TESSy
Ireland,IE,2020-W23,national,IE,Ireland,166,18540,4964440,373.4560192,0.895361381,TESSy
Ireland,IE,2020-W24,national,IE,Ireland,119,19217,4964440,387.0930055,0.619243378,TESSy
Ireland,IE,2020-W25,national,IE,Ireland,81,18433,4964440,371.3006905,0.439429284,TESSy
Ireland,IE,2020-W26,national,IE,Ireland,81,22111,4964440,445.3875966,0.366333499,TESSy
Ireland,IE,2020-W27,national,IE,Ireland,72,42824,4964440,862.6149173,0.168130021,TESSy
Ireland,IE,2020-W28,national,IE,Ireland,134,49107,4964440,989.1750127,0.272873521,TESSy
Ireland,IE,2020-W29,national,IE,Ireland,134,50903,4964440,1025.352306,0.263245781,TESSy
Ireland,IE,2020-W30,national,IE,Ireland,122,47048,4964440,947.7000427,0.259309641,TESSy
Ireland,IE,2020-W31,national,IE,Ireland,319,27422,4964440,552.3684444,1.163299541,TESSy
Ireland,IE,2020-W32,national,IE,Ireland,552,28426,4964440,572.5922763,1.941884191,TESSy
Ireland,IE,2020-W33,national,IE,Ireland,542,54816,4964440,1104.172878,0.988762405,TESSy
Ireland,IE,2020-W34,national,IE,Ireland,804,52061,4964440,1048.678199,1.544342214,TESSy
Ireland,IE,2020-W35,national,IE,Ireland,703,62179,4964440,1252.487692,1.130606797,TESSy
Ireland,IE,2020-W36,national,IE,Ireland,959,66676,4964440,1343.071928,1.438298638,TESSy
Ireland,IE,2020-W37,national,IE,Ireland,1407,74796,4964440,1506.635189,1.881116637,TESSy
Ireland,IE,2020-W38,national,IE,Ireland,1926,86079,4964440,1733.911579,2.237479525,TESSy
Ireland,IE,2020-W39,national,IE,Ireland,2258,87700,4964440,1766.563802,2.574686431,TESSy
Ireland,IE,2020-W40,national,IE,Ireland,3163,90199,4964440,1816.901806,3.506690762,TESSy
Ireland,IE,2020-W41,national,IE,Ireland,4756,96210,4964440,1937.982935,4.943353082,TESSy
Ireland,IE,2020-W42,national,IE,Ireland,7588,112317,4964440,2262.430405,6.755878451,TESSy
Ireland,IE,2020-W43,national,IE,Ireland,7000,114943,4964440,2315.326603,6.089975031,TESSy
Ireland,IE,2020-W44,national,IE,Ireland,4652,88160,4964440,1775.829701,5.27676951,TESSy
Ireland,IE,2020-W45,national,IE,Ireland,2939,78413,4964440,1579.493357,3.748102993,TESSy
Ireland,IE,2020-W46,national,IE,Ireland,2769,75958,4964440,1530.041656,3.645435635,TESSy
Ireland,IE,2020-W47,national,IE,Ireland,2379,77849,4964440,1568.132559,3.05591594,TESSy
Ireland,IE,2020-W48,national,IE,Ireland,1849,75604,4964440,1522.910943,2.445637797,TESSy
Ireland,IE,2020-W49,national,IE,Ireland,1965,76115,4964440,1533.204148,2.581619917,TESSy
Ireland,IE,2020-W50,national,IE,Ireland,1984,81762,4964440,1646.953131,2.426555123,TESSy
Ireland,IE,2020-W51,national,IE,Ireland,3830,91482,4964440,1842.745607,4.186615946,TESSy
Ireland,IE,2020-W52,national,IE,Ireland,6632,103126,4964440,2077.293713,6.430967942,TESSy
Ireland,IE,2020-W53,national,IE,Ireland,21057,154955,4964440,3121.298676,13.58910651,TESSy
Ireland,IE,2021-W01,national,IE,Ireland,44394,178458,4964440,3594.725689,24.87644152,TESSy
Ireland,IE,2021-W02,national,IE,Ireland,22332,160834,4964440,3239.720895,13.88512379,TESSy
Ireland,IE,2021-W03,national,IE,Ireland,14059,146868,4964440,2958.400142,9.57254133,TESSy
Ireland,IE,2021-W04,national,IE,Ireland,8609,137069,4964440,2761.016348,6.280778294,TESSy
Ireland,IE,2021-W05,national,IE,Ireland,6906,122834,4964440,2474.277058,5.62222186,TESSy
Ireland,IE,2021-W06,national,IE,Ireland,6014,113628,4964440,2288.838217,5.292709543,TESSy
Ireland,IE,2021-W07,national,IE,Ireland,5388,105441,4964440,2123.925357,5.109966711,TESSy
Ireland,IE,2021-W08,national,IE,Ireland,4547,111417,4964440,2244.301472,4.081064829,TESSy
Ireland,IE,2021-W09,national,IE,Ireland,3377,95604,4964440,1925.77612,3.532278984,TESSy
Ireland,IE,2021-W10,national,IE,Ireland,3671,101564,4964440,2045.829943,3.614469694,TESSy
Ireland,IE,2021-W11,national,IE,Ireland,3782,98063,4964440,1975.308393,3.856704364,TESSy
Ireland,IE,2021-W12,national,IE,Ireland,3996,125886,4964440,2535.754284,3.174300558,TESSy
Ireland,IE,2021-W13,national,IE,Ireland,3390,117237,4964440,2361.535239,2.891578597,TESSy
Ireland,IE,2021-W14,national,IE,Ireland,2872,109146,4964440,2198.556131,2.631337841,TESSy
Ireland,IE,2021-W15,national,IE,Ireland,2594,102239,4964440,2059.426642,2.537192265,TESSy
Ireland,IE,2021-W16,national,IE,Ireland,3152,118266,4964440,2382.262652,2.665178496,TESSy
Ireland,IE,2021-W17,national,IE,Ireland,3224,128252,4964440,2583.413235,2.513800954,TESSy
Ireland,IE,2021-W18,national,IE,Ireland,2912,127694,4964440,2572.173296,2.280451705,TESSy
Ireland,IE,2021-W19,national,IE,Ireland,3006,122562,4964440,2468.798092,2.452636217,TESSy
Ireland,IE,2021-W20,national,IE,Ireland,2848,123813,4964440,2493.997309,2.300243109,TESSy
Ireland,IE,2021-W21,national,IE,Ireland,2806,116374,4964440,2344.151606,2.411191503,TESSy
Ireland,IE,2021-W22,national,IE,Ireland,2751,118152,4964440,2379.96632,2.328356693,TESSy
Ireland,IE,2021-W23,national,IE,Ireland,2075,101364,4964440,2041.801291,2.047077858,TESSy
Ireland,IE,2021-W24,national,IE,Ireland,2033,101885,4964440,2052.295929,1.995386956,TESSy
Ireland,IE,2021-W25,national,IE,Ireland,2300,109282,4964440,2201.295614,2.104646694,TESSy
Ireland,IE,2021-W26,national,IE,Ireland,3054,121312,4964440,2443.619018,2.5174756,TESSy
Ireland,IE,2021-W27,national,IE,Ireland,3663,129475,4964440,2608.048441,2.82911759,TESSy
Ireland,IE,2021-W28,national,IE,Ireland,6808,135727,4964440,2733.984095,5.015951137,TESSy
Ireland,IE,2021-W29,national,IE,Ireland,8610,145093,4964440,2922.645857,5.934125009,TESSy
Ireland,IE,2021-W30,national,IE,Ireland,9079,133290,4964440,2684.894973,6.811463726,TESSy
